"Message","Status","Department"
"Untuk bpak gubernur yang terhormat , sy tinggal di jakarta, tepatnya di GUNUNG SAHARI 7A, KELURAHAN GUNUNG SAHARI UTARA, KECAMATAN SAWAH BESAR, KOTA JAKARTA PUSAT. minta tolong dan minta solusi untuk saya yang ada di perantauan, karna sampai saat ini dari banyaknya berbagai jenis bantuan untuk yg terdampak covid 19 saya belum pernah dapat apa2 baik sembako maupun uang tunai, karna RT sini hanya membagikan untuk warganya sendiri, dan saya hidup di perantauan dg anak dan suami sy, dengan penghasilan yang kurang, krna suami sy hnya berpropesi sbgai ojek online sedangkan sekarang lg sepi orderan krna dampak covid 19 dan kebutuhan sehari2 harus di penuhi belum lagi kontrakan, cicilan bank, tolong beri keringanan dan bantuan untuk sy karna kami bertahan di sini hnya mematuhi peraturan pak ganjar untuk tidak mudik, saya harap bapak bisa membantu saya karna saya hidup di perantauan itu keras pak.","Selesai","BADAN PENGHUBUNG"
"Assmualaikum?maaf pak gub,masalah dana bantuan yg 600 ribu,1 RT ada 50 kk,ko yang dpat cma 5 KK,apa bner Kya gtu pa gub.","Selesai","Kabupaten Brebes"
"assalamualaikum saya sudah brp kali buat laporan..sudah daftar juga..tapi masih belom ada respon dari dinas setempat pak..mohon di tindak lanjut untuk laporan saya ini pak..terima kasih","Selesai","Kabupaten Brebes"
"Pak ganjar yang terhormat mohon bantu kami tolong tinjau bantuan di brebes terutama di desa kami banyak yang tida tepat sasaran pak","Selesai","Kabupaten Brebes"
"Jadi gini pak, kenapa di desa saya desa Kubangpari kecamatan kersana kabupaten Brebes tidak dapat bantuan seperserpun mohon tindakan ny dari pemerintah katanya setiap desa sudah dapat bantuan kenapa tidak ada buktinya","Selesai","Kabupaten Brebes"
"Assalamualaikum pak.... kami warga desa Limbangan Wetan, kecamatan Brebes, adanya pandemi covid19 lenapa bantuan hanya pilih pilih pak... sedangkan di kecamatan wanasari seluruh warga desa mendapatkan bantuan covid dengan nilai anggaran 1.8M ... tapi kenapa di desa Limbangan tidak semua warga ? tolong pak apa tiap desa kebijakam lain2 ?","Selesai","Kabupaten Brebes"
"Yang saya hormati Ibu Bupati Brebes dan Bpk Gubernur jateng saya warga ds.Sekardoja kel.Pamulihan kec.Larangan kab.Brebes Bahwa saya tidak perna sekalipun dpt bantuan apa apa entah itu PKH bansos atau yg skrg BLT imbas dari covid 19,padahal rmh sya terbuat dari gubuk bambu Tapi yg dpt bantuan mereka yg msh keluarga pejabat kelurahan,mereka yg sdh pnya rmh tembok ber alas kan keramik. Mohon solusi ny.. Terimah kasih..","Selesai","Kabupaten Brebes"
"selamat malam pak. Sebelumnya minal aidzin walfaizin. Saya mau lakukan pengaduan tentang bantuan dana desa cimunding kab brebes kec banjarharjo. Tolong di tinjau kembali dana desa ini. Kenapa pembagian dana desa gak tepat sasaran. Tolong pak. Di respon","Selesai","Kabupaten Brebes"
"kenapa pak , kita sudah mentaati protokol kesehatan, bahkan sampai mata pencaharian saya pun berkurang karena pandemi ini, tapi kenapa bantua hanya di pilih pilih saja , kami di desa Limbangan Wetan , Kec Brebes. padahal di kecamatan Wanasari dapat bantuan 1,8M di bagikan ke semua warganya , lah di Limbangan Wetan Kok beda nggeh pak ?","Selesai","Kabupaten Brebes"
"Kenapa saya bayar pajak motor scupy 2016 sekarang 300.setelah saya berdebat jadi turun 290 rbu.turun 10 rbu.padahal tahun lalu kurang lbih 250 rbu.kata petugasnya memang peraturan sekarang seperti itu katanya.","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"lapor bahwa saya korban penganiayaan Dan perampasan berkas dengan kejadian beda waktu Dan beda tempat saya sudah melaporkan kasus ini ke polsek kersana Dan polsek bulakamba tapi tdk Ada tindak lanjut, apa karena saya tidak berbiaya sehingga tdk ditindak lanjuti?? tolong pak tegakan keadilan sesuai hasteg njenengan ""mboten korupsi mboten ngapusi""","Selesai","Kepolisian Daerah Jawa Tengah"
"Assalamualaikum, wr. wb. Salam sejahtera bagi kita semua. Saya selaku bagian dari masyarakat desa Cikeusal Kidul, Kecamatan Ketanggungan, Kabupaten Brebes, ingin mengungkapkan sekaligus meminta informasi terkait Bansos Covid-19. Saya sering mendengar kabar dari orang-orang mengenai penyelewengan dana bantuan sosial covid-19. Berdasarkan informasi yang populer, bahwa setiap KK (kurang mampu) terdampak menerima dana BST 600/bulan dalam durasi 3 bulan. Akan tetapi, transparansi data penerima tidak dilakukan dengan baik. Bahkan hanya mengatakan jumlah penerima per RT saja. Sehingga muncul kecurigaan di kalangan masyarakat bahwa ada penyalahgunaan wewenang dalam mendistribusikan bantuan. Terlihat juga, tolak ukur status mampu atau tidak mampu yang kurang jelas dimana ada beberapa keluarga penerima bantuan yang sebetulnya mampu (dan masih muda) dan tidak berhak menerima bantuan, sedangkan masih ada keluarga lain yang lebih berhak. Kasus ini terjadi setidaknya di desa saya yaitu Cikeusal Kidul. Sehingga saya mewakili masyarakat Cikeusal Kidul merasa punya tanggung jawab untuk melapor. Untuk itu, saya memohon dengan hormat, agar diberikan informasi jumlah penerima bantuan sosial maupun dari daerah atau provinsi baik dalam bantuan apapun. Data yang nanti mudah-mudahan saya terima itu nantinya akan dilaporkan kepada pemerintah Desa yang lebih berwenang guna membenahi masalah ini. Saya rasa data tersebut bukanlah data Rahasia dan bisa diketahui oleh kalangan manapun. Untuk itu saya menyertakan surel pribadi saya yaitu: ardianto.aa70@gmail.com sebagai media pengriman data. Terimakasih banyak atas waktunya. Wassalamualaikum wr.wb.","Selesai","Kabupaten Brebes"
"Istri sy melahir kan..di RS mutiara bunda sy ngga punya bpjs udah 7 hari pulang ngga boleh biaya nya nambah terus","Selesai","DINAS KESEHATAN"
"Ass..untuk bpk gubernur sy mau melapor bahwa sy yg terdampak akibat skolah2 diliburkan suami sy tidak bisa berjualan.. smpe saat ini blum mndapat bantuan apapun. Kami sudah lapor rt maupun balaidesa tp tidak ada yg mau membantu.. sy bingung mau lapor kmna. Desa bayur 06/06, kelurahan dukuhturi, kecamatan bumiayu.. mohoh perhatiannya pak trims","Selesai","Kabupaten Brebes"
"selamat pagi Bapak/Ibu dan para pejabat pepmrov jawabtengah yang sedang bertugas , perkenalkan saya, Nama : Riqki Efendi Alamat : Jagalempeni Rt01 Rw04, Alamat sekarang dusun kembang putihan,guwosari Pajangan Bantul DIY pekerjaan driver ojek berbasis online, semenjak virus covid19 menimpa pendapatan Saya sangat terpengaruh jangankan untuk mendapat lebih ,kadang malah tidak kebagian order sama sekali, dikarenakan banyak warung tutup dan para pengguna aplikasi customer juga takut menggunakanya, padahal saya sendiri juga takut akan resiko terkena wabah tersebut terkadang bimbang mengingat kebutuhan semakin bertambah, alhasil pendapatan dan pengeluaran tak seimbang terpenuhi , lebih mirisnya lagi di desa dana bantuan dari Bansos PKH dan lain2 banyak yg tidak tepat sasaran, seharusnya saya juga berhak menerima , sudah berkeluarga dan punya anak satu tempat tinggal belum punya, malahan yg dapat bantuan dr keluarga Pejabat dan mantan pejabat, NB: mohon kepada para petugas untuk mengawasi dana Bansos di wilayah/kampung saya, terimakasih","Selesai","Kabupaten Brebes"
"Pak atau ibu .saya mau tanya saya dari brebes .SIM A saya tgl 6 juni mau abis waktunya .semenatar sekarang tinggal di bandung tidak bisa mudik buat perpanjang sim .itu bagaimana iya,apakah bisa di perpanjang online di bandung agar tidak mudik ? Terimakasih","Selesai","Kepolisian Daerah Jawa Tengah"
"Assalamualaikum pak maaf saya juga korban dampak corona tapi gak dapat bantuan apa2.. harusnya rata dari desa dikasih semua karena kita semua korban gak hanya satu orang.. dari dulu saya gak pernah dapat bantuan apa2 dari PKH, BLT atau semacamnya.. saya dari daerah bumiayu kecamatan brebes","Selesai","Kabupaten Brebes"
"Maaf pak.. Bantuan dana dampak corona didaerah saya dibagi tidak merata.. hanya orang2 yg dipilih.. semua kan kena dampak corona.. bukan hanya satu atau dua orang.. tolong pak bantuannya","Selesai","Kabupaten Brebes"
"malem pa..saya warga jateng yg sedang kerja di kab bogor jawa barat. tadi saya dapet tlfon dari ojek online,kalau dia mau nganter srmbako ke kontrkn saya. berhubung saya msih kerja belum balik,jadi ama saya di suruh bawa balik ke pos. karna tidak bisa di wakilkan. apakah itu bisa di ambil ke esokn harinya atau hangus.?","Selesai","BADAN PENGHUBUNG"
"Pa tolong saya minta bantuanya gara-gara covid 19.mohon bantuan bapak agar bisa tersalurkan untuk mendapat bantuan.terima kasih","Selesai","Kabupaten Brebes"
"pak bp saya mau oprasi pasang pen pake kis..tp tidak ada tindakan sama sekali d rsud brebes. bantu kami pak kami g punya biaya bp s tulang punggung keluarga..keluarga sudah lumpuh selama 5 bulan karna g ada pemasukan...","Selesai","Kabupaten Brebes"
"utk bantuan covid yg 200rb tp dlm bentuk atm mandiri,itu diblnjkn ketempat/toko yg ditunjuk.Yg menentukan toko/warung sbg rujukan blnja siapa??apakah Dr desa/gmn??","Selesai","Kabupaten Brebes"
"Longsor Tanggung Di daerah Perbatasan tepatnya di Kabupaten Brebes Kecamatan Lokasi desa Karangsambung","Selesai","Kabupaten Brebes"
"Selamat malam bapak, saya langsung pada intinya saja. Saya heran dengan peraturan pemerintah, masyarakat yang ngakunya kembali ke kampung adalah karena di Jakarta tidak ada pekerjaan atau sudah di PHK. Tetapi kenapa masyarakat sekarang, meminta surat keterangan sehat untuk kembali ke Jakarta? Apakah tidak ada pengecekan dari pemerintah, RT, RW atau yang lainnya? Mohon maaf sebesar-sebarnya bapak, karena di lapangan untuk mendapatkan surat keterangan sehat atau surat apapun yang mendukung untuk kembali ke tempat yang mereka tuju hanya dengan memberikan selembar kertas itu sangatlah mudah. Tolong segera di tindak lanjuti dengan tepat dan tegas. Terima kasih. Semoga privasi saya terjaga","Selesai","Kepolisian Daerah Jawa Tengah"
"selamat Malam Pak Ketua, saya Raden dr Kader Partai PDI PERJUANGAN ingin menindak lanjutkan laporan yang pernah disampaikan sebelumnya bahwa daerah perbatasan antara JAWA TENGAH dan JAWA BARAT terjadi lagi Longsor di Tanggul Cisanggarung tepat nya di Desa Karangsambung, kejadian Longsor dan banjir ini sudah yang ke 2Kalinya dan air tersebut masuk ke pemukiman warga. saya harapkan laporan ini bisa di tindak lanjuti dengan segera karena menyakut keselamatan warga setempat dan sekitarnya.","Selesai","Kabupaten Brebes"
"assalamu alikum pak gub,,, saya bekerja sebagai pedagang di perantaon dengan sistem aplusan/atau gantian empat bulan jualan empat bulan di rumah. di bulan juni ini tepatnya tanggal 5 ini saya waktunya berangkat. saya berusaha mematuhi anjuran pemerintah untuk buat sikm akan tetapi selalu error bila di akses, sedangkan kalo di rumah saja mentaati anjuran pemerintah untu biaya hidup sudah tidak ada kecuali harus menjual sesuatu. sedangkan kontrakan di perantaun juga harus bayar. mungkin kalo saya dapat bantuan yang selama ini yang anda bangga bangakan sekian banyak.mungkin saya mau tetap stay di rumah sampai keadaan membaik. tolong solusinya gub. terima kasih","Selesai","Kabupaten Brebes"
"ada bbrp hal yg ingin saya laporkn.. 1.didesa saya pesantunan,kec.wanasari kab.brebes ,bantuan pkh bnyk yg slh sasaran.Org punya mobil,bs dpt pkh.Dan jg bantuan Corona bnyk yg slh sasaran.Silakn tim cek kelapangan kalo g percaya. 2.Org yg dpt pkh tiap bulannya harus blnja diwarung pkh kalo g blnja nnti bantuan pkh distop(itu yg ngomong pengurus pkh).Apakah memang spt itu peraturannya?? mhn infonya..","Selesai","Kabupaten Brebes"
"Kami warga jawa tengah yang merantau di jawa barat kabupaten karawang belum mendapat bantuan dari pemerintah jawa tengah, karna yg tercantum haya wilayah jabodetabek seperti Bogor, Depok, Tanggerang, Bekasi, Apakah yg merantau di wilayah jawa barat seperti karawang & kota lain-nya yang ada di jawa barat tidak bisa menerima bantuan dari pemerintah pusat maupun perintah daerah khususya jawa tengah....?","Selesai","DINAS SOSIAL"
"laporgub.. saya merantau di kalimantan tengah. istri kmrin melahirkan pd tgl 27 mei 2020.dijawa istri saya tidak dpt bantuan sama sekali. disini saya terkena dampak.bnyak desa ato kampung di pelosok kalteng lockdown. penghasilan pun menyusut. saya pdgang kelontong yg tiap hari keliling ke pelosok kalimantan tengah. tolong pak ganjar sdkit bantuan utk meringankan sdkit beban saya.","Selesai","DINAS SOSIAL"
"Assalamualaikum pakgub,saya sm anak2 merantau d bekasi tp smpe saat ini blm menerima bentuk bansos apapun dr manapun,gimana ini sedangkan saya sm anak2 tdk bs mudik,ada bantuan dr presiden tp cm buat warga asli bekasi aja,ini dr rt ap emang tsk ada bantuan buat orang yg merantau?","Selesai","BADAN PENGHUBUNG"
"selamat mlm pak gubernur...saya salah satu warga bapak yg tidak pernah mendapat bantuan dlm bentuk apapun baik pkh atau juga BLT dan sejenisnya... padahal banyak orang mampu di desaku yg dapat bantuan..ðŸ™ðŸ™ mohon responya pak..","Selesai","Kabupaten Brebes"
"Pak ganjar tolong beri kami keadilan pak soalnya uang yg dri pak Jokowi yg senilai 600rbu per Kk kami tidak menerima nya sampai saat Ini udh hampir 1bulan kami tdk mendapatkan nya,ada juga yg tidak merata yg bagi nya. Tolong di identifikasi kami dari BREBES Ketanggungan DESA KUBANGSARI","Selesai","Kabupaten Brebes"
"salam sejahtera pak ganjar maaf saya mau mengajukan usulan kenapa KEPALA DESA BULAKELOR KEC. KETANGGUNGAN KAB. BREBES YANG BERNAMA IBU ADELIA FEBRIANA HIMBAWANI sering disebut BU LURAH LIA dalam pembagian dana BST COVID 19 tidak merata, banyak warga miskin yang rumahnya bisa dikatakan mau roboh tidak dapat tapi banyak orang yang rumahnya bisa dikatakan mampu dapat bantuan, mohon dalam pembagian BST jangan pilih2. terima kasih banyak pak ganjar","Selesai","Kabupaten Brebes"
"saya heran d Desa luwung bata Kec.Tanjung kab.brebes ,yg sudah punya PKH ko dpt BPNT,dpt juga yg dr provinsi .1 rumah bisa dpt 3 Bantuan dr pemerintah....","Selesai","Kabupaten Brebes"
"Mohon perhatian dan bantuannya pak..Saya salah satu korban PHK efek pandemi covid 19 di jakarta,sudah hampir 2 bulan saya menganggur dan sama sekali belum tersentuh bantuan apapun baik dari pemerintah pusat,kemensos,pemda,maupun desa sementara ada tetangga saya yg secara ekonomi mampu,masih bekerja seperti biasa tapi mendapat bantuan 600rb,bahkan ada anak yg masih sekolah dan juga masih dibawah umur jg mendapatkan bantuan itu,mohon keadilan dan ketelitiannya agar tdk menimbulkan kecemburuan dan kisruh di masyarakat,terima kasih..","Selesai","BADAN PENGHUBUNG"
"Assalamuallaikum maaf pa..saya merantau didaerah bandung jawa barat saya seorang ngontrak...kk saya jawa tengah...sedangkan dijawa tengah saya sama sekali engga dapat bantuan...sedangkan saya seoarng pedagang ditegal lega bandung..sampai sekarang saya engga bisa usaha samasekali karena masih di PSBB.tolong pak gimana caranya biar saya dapat bantuan","Selesai","DINAS SOSIAL"
"selamat pagi pak ketua saya Rudi , saya sedih, mendapatkan informasi bahwa perbatasan jawa Tengah dan Jawa Barat telah terjadi longsor tepatnya di desa karangsambung Kabupaten Brebes Kecamatan Losari, mohon bpk sebagai pemimpin Jawa Tengah menindak dengan tegas pada kabupaten untuk memperbaiki tanggul Cisanggarung tersebut karena jika terjadinya banjir air semuanya masuk ke permukiman penduduk. ini laporan yang ke 2 kali","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Tidak mudik karena corona mengikuti peraturan pemerintah, Jln gatot subroto km 8 kampung pabuaran rt 02/rw 02 kelurahan manis jaya kec.jatiuwung, kota tangerang 15136 (kontrakan Pak Sholikin)","Selesai","BADAN PENGHUBUNG"
"Selamat siang Pak Ganjar, Di desa sitanggal telah terjadi pungli dana Bansos Covid-19 oleh aparat desa & ada indikasi penyelewengan dana bansos covid-19 mohon bantuannya Pak.","Selesai","Kabupaten Brebes"
"DS.karangreja rt01/03.jl.pancasakti.kec.tanjung .kab.brebes.pak Ganjar Pranowo.mohon selidiki para staf kantor kepala desa kami.karena banyak yang korupsi,dan kemarin ada bantuan dana covid salah sasaran banyak orang miskin malah tidak dapat bantuan,termasuk saya,dan masyarakat ds karang reja,Terima kasih pak","Selesai","Kabupaten Brebes"
"maaf pa ganjar sy cm mau tanya knp sampe skrg sy blm dapet bantu bansos dalam bentuk .tunai maupun sembako.. padah sy cm buruh srabutan suami sy ga kerja anak sy 3 sekolah semuany tp ga pernah trima bantuan apapun dr anak sy sd sampe dah mts...mohon di koreksi lg pa ...mksh","Selesai","Kabupaten Brebes"
"Maaf pak @ganjar_pranowo desa kami kemaren banjir Rob, desa Randusanga Kulon Brebes, tapi di tempat tinggal saya rt07 belum dapat bantuan apa2","Selesai","Kabupaten Brebes"
"Ngamputen Pak @ganjarpranowo , kulo bade Tanglet, warga saya di Desa Laren, Kec. Bumiayu, kab. Brebes Bantuan Covid19 dr pemprov belum turun sekali pun pak, nama2 yg tertera sudah berharap banget pak, dr kemensos mau 2x ini pak Cc @instabumiayu @idza_priyanti @LaporGub_","Selesai","Kabupaten Brebes"
"Pak @ganjarpranowo yth, saya mau tanya. Untuk bantuan covid dari provinsi sudah ada realisasi atau belum? Masalahnya di tempat saya kec.Bantarkawung Kab.Brebes belum ada yg menerimanya. Terus katanya ada pengurangan kuota juga?","Selesai","Kabupaten Brebes"
"Assalamualaikum wr wb Saya mau nanya pak, banyak banget yang menanyakan perihal BST Provinsi kapan turun? Sedangkan mereka yg dapat bantuan dr kemensos mau 2x ini, warga yg mau dapet BST bertanya-tanya, kapan turunnya? Sedangkan Namanya sudah terpampang jelas dapet BTS Provinsi, tiap kali bertanya sama pihak Desa jawabannya belum tau kapannya... Mohon maaf hanya bertanya ndoro Terimakasih","Selesai","Kabupaten Brebes"
"Aslm. Pk gub yth. Sya mau tanya, didesa kami kaliwadas kapan akan dikucurkan dana bantuan pengusaha kecil yg kena dampak corona dari propinsi maupun yg dari kabupaten? Sebab yg dari kemensos sdh berjalan dua kali dan dar desa juga sdh, tapi kan belum semua mendapat (JADI KAPAN YG DARI GUBERNUR / BUPATI)....? Biar yg kena dampak atau orang miskin baru bisa kebantu semua wslm.","Selesai","Kabupaten Brebes"
"Mf pak kenapa sya ga dapat bantuan sprti..kartu sembako,PKH dan bantuan langsung tunai padahal di data pusat ada penerima bantuan ats NUsriyanti mohon penjelasanya","Selesai","Kabupaten Brebes"
"Di depan pasar induk brebes tolong diberesin itu elf/angkot berhenti sembarangan. Bahaya. Jgn nunggu ada yg meninggal","Selesai","Kabupaten Brebes"
"LAPORGUB#MUHAMMAD#2#sistem di desa siwungkuk kecamatan Wanasari kabupaten Brebes kurang transparan..masih saja suka pungli pejabat desanya nekat banget... BUMD tidak jelas, pelayanan mobil siaga/ambulance desa masih menerima uang bahkan di tarif meskipun melayani orang fakir miskin, PKH tidak adil akhirnya yg tidak dapat malah sakit keras karena iri dg yg lainya.yang lebih mengerikan keluarga yg terkena musibah kematian di mintai uang sama pejabat desa untuk mengurusi santunan kematian. mohon tegas di tindak lanjuti pak gubernur.terima kasih NEGARA SEHAT PEMERINTAH TEGAS","Selesai","Kabupaten Brebes"
