"Message","Status","Department"
"assalamualaikum, lapor gub, kami sebagai warga kecil ingin melapaorkan masalah renovasi tanggul yang jebol di lokasi desa limbangan dusun limbangsari (SUNGAI CISANGGARUNG) tanggul jebol sudah 6 hari belum juga di perbaiki, banyak para petani mengeluh karena tanggul belum juga di perbaiki, tanggul jebol ini di sebabkan ada oknum yang menambang nya, mohon bantuannya untuk pemerintah pusat jawa tengah","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Pak gubernur, jalan provinsi di pasar kersana kab. Brebes rusak banyak lobang membahayakan pengguna jalan, mohon untuk segera minimal ditambal dari bibit lobang terkecil jangan cuma yg besar saja dan yg kecil dibiarkan nanti cepat menjadi besar","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Bismillahi Assalamu'alaikum Wr.Wb. @LaporGub_ Yth Mas @ganjarpranowo @dpusdatarujtg @bpsdapc @pemkab_brebes . Ini Kndsi desaku Minta dibuatkan Pintu air permanen . Masalhnya udah brtahu²n klo kali pemali luber bisa mengakibatkan brebes kota lumpuh krna banjir.","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"jalan pantura perbatasan jawa tengah-jawa barat tepatny losari brebes,, tolong pak cek mohon segera d perbaiki pak mnjelan puasa dn lebaran","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"selamat pagi pak gubernur .... mau lapor jalan nasional rusak / amblas hampir 10 meter panjangnya blm ada tindak lanjut dinas terkait sudah di laporkan tapi blm ada respon malahan tambah parah. pie Iki pak gubernur. lokasi tepat di jalan raya pagojengan setelah FO kretek yang rawan kecelakaan.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"untuk pembayaran pajak online di aplikasi sakpole dengan aplikasi mobil banking mandiri kok di pilihan penyedia jasanya tidak ada e-samsat jateng ya..?","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Desa Kertabesuki rt 01 rw 01.Assalamualaikum wr.wb Bapak yang terhormat. Maaf dengan ini saya ingin bercerita sedikit tentang kegelisahan dan kesedihan yang sedang kami alami sekeluarga. Ini tentang kelanjutan proyek pembuatan jalingkut (jalan lingkar Utara) di Brebes, yang saat ini sedang berjalan. Sedangkan posisi rumah kami dengan jembatan tidak ada jarak aman sama sekali dan ini membuat kami sekeluarga amat sangat terancam dan ketakutan. Kami mohon bantuan dari bapak. Terimakasih Wassalamualaikum wr.wb","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Jalan rusak di perempatan Kersana dari arah selatan, sudah sempat diperbaiki tapi rusak lagi. Mohon jangan ditambal doang.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Suami saya pemegang kitap, ingin mengajukan KTP WNA & Penambahan nama suami di KK, saya sudah menghubungi capil Brebes dan ditolak karena KITAP tersebut dikeluarkan oleh Imigrasi Tangerang (domisili sekarang) dan capil brebes hanya menerima KITAP Pemalang. Saya dan suami berdomisili di Tangerang, dan 2 anak kami sekolah di Paguyangan (sesuai KTP & zonasi sekolah). Kami harus bagaimana?","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"selamat siang pak,mau tanya apakah anggaran desa yg untuk pembangunan bisa di alih fungsikan kepada pembagian masker gratis untuk desa masing2 per kepala,sedangkan kita posisi di larang untuk berkerumun jadi pembangunan desa2 pun tidak bisa apakah bisa di alihkan dana itu terimakasih pak","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Mohon solusi untuk kendaraan yg tidak ada KTP pemilik dan BPKB ada di leasing bagaimana pembayaran pajaknya kalau harus ada KTP asli pemilik? Saya pemilik tangan kedua. Tanya ke Samsat Brebes gak ada solusi, apakah harus nembak lewat pegawai Samsat? Atau polisi? Tolong pak gubernur, inspektorat Jawa tengah bisa kasih solusi. Terima kasih","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Terkait Pencegahan Virus Corona yang dilakukan oleh Pemerintah Desa yang bagi saya kurang maksimal dan terkesan hanya pencitraan saja, Saya dari warga Desa Sigambir Brebes, ingin menanyakan bagaimana tugas warga masyakat dalam mengawasi dana pencegahan Corona yang dilakukan Desa? Apakah Warga masyarakat berhak menanyakan laporan Anggaran yang Pemdes Buat untuk kita termati dan kita awasi? Mohon panduannya pak ganjar,,,agar saya tidak salah melangkah mengambil tindakan. Dan Apakah ada payung hukumnya bagi masyarakat yang kritis terhadap Desanya. Terkait penggunaan Dana Desa untuk pencegahan penyebaran Virus Corona. Terima Kasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Yang terhormat gubernur jawa tengah pak ganjar pranowo.. Pak saya mau mengajukan pengaduan untuk masalah pajak kendaraan saya. Saya dulu beli motor dr tangan kesatu pemilik pertama motor kendaraan yg saya beli jd saya pihak ke2.saya pernah menunggak pajak tahunan kendaraan motor saya selama 1x tp pas mau bayar pajak disamsat nomor kendaraan motor saya kena blok dr pihak samsat tanjung(Brebes) bilang nanti klo mau bayar pajak dibuka lg tp harus bayar tambahan senilai 100rb buat buka blok nmr kendaraan motor saya pak. Terima kasih pak gubernur jawa tengah pak ganjar pranowo saya minta supaya motor kendaraan saya dibuka blok nmr kendaraan supaya nanti klo bayar pajak tidak dikenakan uang tambahan. Nomor motor saya G 3419 YJ","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Kenapa saya bayar pajak motor scupy 2016 sekarang 300.setelah saya berdebat jadi turun 290 rbu.turun 10 rbu.padahal tahun lalu kurang lbih 250 rbu.kata petugasnya memang peraturan sekarang seperti itu katanya.","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"selamat pagi pak ketua saya Rudi , saya sedih, mendapatkan informasi bahwa perbatasan jawa Tengah dan Jawa Barat telah terjadi longsor tepatnya di desa karangsambung Kabupaten Brebes Kecamatan Losari, mohon bpk sebagai pemimpin Jawa Tengah menindak dengan tegas pada kabupaten untuk memperbaiki tanggul Cisanggarung tersebut karena jika terjadinya banjir air semuanya masuk ke permukiman penduduk. ini laporan yang ke 2 kali","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Assalamualaikum Pak Ganjar Nama saya Goya dani rianto dari Brebes kota Bumiayu desa Bandung saya ingin tanya apakah mengganti nama ketika SMA itu bisa BANTU SAYA PAK dari kecil saya sudah menjadi korban bullying karena nama saya jelek dan setiap saya masuk sekolah waktu SMP ketika di absen saya selalu di bully dengan sebutan GOYANG DO*PR*T Jadi setiap absen sekolah saya kadang kadang menangis dan awal saya masuk SMA pun sama selalu di bully yang membuat saya DEPRESI dan STRES Hingga membuat saya tidak bisa berbicara (bingung mau ngomong apa/diam seribu bahasa). Dan pada waktu itu saya juga berfikiran untuk Bunuh diri, TOLONG PAK BANTU SAYA PAK UNTUK MENYELESAIKAN MASALAH INI. DAN SAYA SELALU BERFIKARAN UNTUK GANTUNG DIRI TERUS WALAU PUN ENTAH KAPAN MELAKUKANNYA. SAYA MOHON PAK BANTU SAYA. Sebelum saya MATI BUNUH DIRI. TERIMA KASIH SEMOGA BAPAK BISA MEMBATU MENYELESAIKAN MASALAH SAYA SAYA: GOYA DANI RIANTO YANG INGIN MENGGANTI NAMA SAYA (MUHAMMAD DANI RIANTO) ALAMAT: BUMIAYU DESA BANDUNG RT 06 RW 07 NOMOR RUMAH 67. WASSALAMU'ALAIKUM WR.WB","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"@laporgub.jtg mohon di selidiki pak gub ini bahaya","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Selamat Siang Pak Gubernur Saya Kader PDI PERJUANGAN ingin menindak Lanjut tentang infrastruktur dan PJU di desa Karangsambung yang kini belum terrealisaikan. Mohon Segera dilakukan karena ini menyangkut kepentingan Masyarakat Luas dan Menyangkut Nyawa karena Daerah tersebut sering terjadi perampokkan dan kecelakaan karena jalan Rusak dan Penerangan tidak ada Sama Sekali. Wilayah tersebut adalah PERBATASAN JAWA TENGAH DAN JAWA BARAT. terimakasih. Salam Perjuangan Kita ada untuk Masyarakat.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"maaf mau tanya ..kalau pajak kendaraan emang harus punya ktp yg bersangkutan ya?.sy urus sendiri ga bisa/ ditolak .tapi yg sy heran kl lewat biro jasa/ calo di sekitar samsat bisa..beda nya apa .? itu sdh berlangsung lama di samsat tegal dan brebes..ðŸ˜­ðŸ˜­","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Pa gubernur,saya mau tanya apakah program KIA (kartu identitas anak)masal berbayar?,di desa saya di pungut biaya Rp,30.000/ anak.kalau memang geratis tolong di tegur perangkat desanya pa.Desa gunungkarang,kecamatan salem,kabupaten Brebes.terumakasih Desa Gunung larang,Kecamatan salem,kabupaten Brebes","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak waduk malahayu di kab. Brebes mohon di keruk,, sedimentasinya sudah parah. Klo musim hujan cepat penuh sedangkan kl kenrau cepat habis. Waduk ini mengairi 5 kecamatan pak","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Assalamu'alaikum... pak Ganjar nuwun sewu, saya berharap Pemutihan Denda Pajak Bermotor tahun ini ada lagi, cz ditengah ekonomi yg sedang susah ini saya brniat membayar pajak kendaraan bermotor saya yang sudah off pajak berapa tahun.. mohon pak Ganjar menindak lanjuti permohonan saya.. matursuwun..","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Jalan berlubang di sekitaran jalan bumiayu - purwokerto. Mohon dibantu ke dinas terkait mengenai banyak nya jalan berlubang di sekitaran jalan Bumiayu menuju purwokerto, sudah hampir 1 bulan ini belum ada tindakan apapun, sudah ada beberapa korban tergelincir akibat jalan berlubang tersebut. Mohon untuk dibantu menyampaikan ke dinas terkait. Terima Kasih.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamu alaikum pak Gubernur semoga sehat selalu,kami berharap kepada Bapak agar ada perhatian khusus dengan adanya bendungan Notog yang rusak akibat kena banjir ribuan hektar sawah akhirnya tidak bisa ditanami padi mohon segera dibangun kembali terima kasih","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Assalamu alaikum pak Gubernur semoga sehat selalu,terima kasih kepada Bapak Gubernur,Tim PSDA proinsi,PSDA Pemli comal,Dinas Penagiran Kabupaten Brebes,UPTD Pengairan Brebes yang bertuagas Di bumiayu Dan tim Kecamatan yang sudah hadir pada sore ini utk surfai bendung Notog Semoga terealisasi","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Semoga berlanjut pembangunan tebing sungai pemali Rt 05/01 Desa Kalilangkap","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Pak Ganjar, tolong di sidak samsat Tanjung Brebes. Layanan lama , pegawai santai malah ngerokok ngopi, sedangkan antrian pegitu banyak orang. Kami mau bayar pajak aja di persulit. Klo ga bayar malah bermasalah. Tolong tingkatkan pelayanan pajak di Samsat Tanjung Brebes. Bila perlu bapak liat sendiri antirian panjang penggambilan plat nomor polisi. Masa tempat pelayanan di campur dengan barang rongsokan bekas Ban mobil, kaca , spanduk, besi. Sangat kumuh dan kotor","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Ass pak Gub. Jln prov jurusan Bandungsari ke salem khus blok kamancing dari dulu robah terus, tiap thn dibagun urk itu kami mhn dibgn permanen. Wasalam angrosul Bandungsari rt01/6","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"akibat jalan rusak parah d ruas jalur alternatis pejagan(brebes) purwokerto tepat nya d ruas jalur desa songgom dan larangan, sering terjadi kecelakaan dan memakan korban jiwa serta banyak kendaraan besar mengalami per patah yg mengakibtkn kmacetan,.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"mohon segera untuk penangan jalan alternatif pejagan (brebes)-purwokerto di jalur songgom larangan, karna jalan sangat memprihatinkan, medan jalan miring berlubang yg bisa menimbul kan kecelakaan n kemacetan","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"assalamu alaikum pak Gubernur jateng kami harap bantuan bronjong dan talud agar pemukiman warga aman dr banjir yang berlokasi di tepi sungai keruh Rt 01 Rw 03 Desa Kalisumur,Kec Bumiayu Kab.Brebes ada respon cepat terima kasih","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Assalamualaikum wr wb Apa kabar pak ganjar. Oh iya pak ganjar saya mau melaporkan bahwa Talud jembatan rusak parah hampir memutus jembatan tersebut. Lokasi di sungai erang bumiayu samping masjid al istiqomah kalierang pesantren. Jembatan itu khusus untuk pejalan kaki. Jadi sangat berbahaya sekali jika sedang terjadi banjir, takut ada korban jiwa.mohon segera di perbaiki dengan alat berat excavator soalnya supaya kuat dan bertahan lama taludnya. Terima kasih","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Assalamau alaikum pak Gubernur mohon izin lapor jalan Propinsi Bumiayu-salem kilometer 3 tepatnya di Desa laren setiap hujan air dijalan selalu masuk rumah warga akibat tidak ada saluran air yang memadai mohon ada perhatian dari dinas terkait","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Asalammualaikum pak Ganjar Saya mau melaporka kalau jalan propinsi yang ada didaerah saya rusak parah, tadinya baru ditambal cor tapi tambah rusak. sebulan yg lalu sudah ada korban meninggal, semalam kuga ada lagi yg jatuh tapi nggak terlalu parah. mohon segera ditindaklanjuti pak sebelum bertambah lagi korbannya. terimakasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Sejumlah ruas jalur selatan Songgom-Ketanggungan mengalami kerusakan dan amblas. Jalan rusak tersebut dikhawatirkan warga dapat mengakibatkan kecelakaan.?","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"selamat siang pak gubernur yg terhormat @ganjarpranowo ijin bertanya apakah daerah BREBES, KEC.LOSARI khususnya desa pekauman n kalibuntu masih masuk wilayah pemerintahan bapak? kalau memang masih menjadi wilayah pemerintahan bapak kami tolong sekiranya bapak bisa bantu desa hingga menyebabkan air dari sungai cisanggarung meluap ke pemukiman mohon apa bila bapak dan tim berkenan tolong cek dan evaluasi perbaikan tanggul di sepanjang sungai cisanggarung kec.Losari Kab.Brebes ini pak???? para warga desa untuk memperbaiki tanggul yg hampir jebol di kala musim hujan seperti sekarang ini tanggul lebih cepet terkikis, kami memperbaiki tanggul dengan peralatan seadanya...saya khwatir kejadian di thn 2018 akan terulang kembali yaitu jebolnya tanggul beberapa","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"@ganjarpranowo @LaporGub_ @dpubmckjateng @smslaporgub Apa tidak mau meninjau ruas jalan Purwokerto - Tegal, tadi siang sudah memakan korban laka karena jalan berlubang. Apa perlu korban jiwa dulu baru diperbaiki?","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Slamat siang pa gubernur ini bukan pelaporan atau pengaduan tp sebatas keluhan d masyarakat khususnya brebes terkait pajak kendaraan yg mengharuskan membawa KTP asli sesuai BPKB, terkait aturan ini bagus cuman bagi kami yg kendaraannya bli scond sdangkan pmilik kendraan pertama sedang tdk ada d tempat akhrnya kita bngung krna KTP pmilik pertama tdk ada hanya mempunyai fto cpy nya sja sran kami dr msyarakat klo tdk ada ktp asli hrusnya bsa membawa bpkb asli utk pajak kendaraan, sy rsa itu malah mmpersulit bagi kita utk membayar pajak, trmksh dan mhon maaf apbila ada kesalahan..","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"selamat pagi, salam sehat. mau tanya pak, 1. apakah peraturan baru perpanjang pajak mobil 5 tahunan yang depannya angka 1 harus di registrasi ulang(ganti nomor? 2. apakah ada biayanya lg? 3. apakah beban biaya ditanggung pemilik? 4. apakah pajak pergantian nmr di samsat pembantu di Bumiayu tidak bisa dan harus ke Samsat Brebes?brti kalau harus ke Brebes belum bisa online? 5. apakah harus titip uang dulu? Saya taat pajak dan peraturan tp tolong pembayaran seperti di notice","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Sepanjang jalan pantura brebes, khususnya jalan pantura di kecamatan bulakamba rusak parah. Sudah dilakukan perbaikan tetapi tidak membantu, justru semakin rusak.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Njih Pak @ganjar_pranowo bu @idzapriyanti @dinkominfotik.brebes kulo manut panjenengan...tapi saya juga minta tolong sama bapak kirim tim investigasi buat ngeliat jalan di daerah songgom dari klonengan sampai jln raya pantura utama itu jalanan sudah tidak layak dilalui ditambah kalau malam minim sekali penerangan...tolong lah pak bisa kali pak diperbaiki jalan nya..matur suwun bapak ibu pejabat....BANTU UP LUR BEN PAK GANJAR ATAU BU IDZA WERUH","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Pak Ganjar Pranowo gubernurku.Hebat..pak saran dan tolong.jalur dari keluar gerbang tol pejagan sampai prupuk.jawa tengah bagian barat.semua jl kurang lebih sepanjang 50 kilo.rusak parah.trutama sepanjang sungai desa songgom..parah benar2 parah.tolong d surve juga d prbaiki..sambungan jembatan seluruh jateng juga di cek.kebanyakn semua brlubang.bisa mrusak struktur jrmbatan bila kna tekanan truk berat","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Ini jalan penghubung kabupaten brebes selatan dan tegal. Hutan sudah mulai gundul karna ada tangan2 jahil pak gubernur Ganjar Pranowo","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Selamat malam Pak Ganjar, mohon maaf Pak saya ingin bercerita kalau jalan Pantura itu sudah parah sekali Pak, kita meleng sedikit sudah nyungsep paling Pak.. Dan tadi siang di Brebes ada laka lantas Pak, 2 korban terlindas Tronton.. Bisa di lihat di @seputar_brebes Pak.. Tolong ya Pak di perhatikan segera","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Tinggal jalan Jatibarang Brebes pak yg rusak parah","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Pak @ganjar_pranowo Tolong liat sodara kita pa????yang di perbatasan Jawa tangah jawa jawa barat, tepat nya di desa pekauman, kecamatan losari kabupaten brebes, sebentar lagi tanggul kali cisangarung hampir jembol pak, engga bisa di bayangin kalau jebol, berapa desa yang kena banjir, sampai saat ini belum ada penanganan yang bener bener serius, cuma seadaya, tolong pak ????gerak cepat, agar masyarakat bisa merasa aman","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"@ganjar_pranowo tolong perhatiannya untuk jaln dari pejagan-ketanggungan-songgom-prupuk-bumiayu jalan utama yg kurang perhatian.jlan seribu lubang dan kemiringan yg ekstrem pwnerangan yg kurang sangat membahayakn pengguna jalan...butuh parbaikan jalan segera...mohon untuk di tinjau dan ditindaklanjuti..terima kasih pa @ganjar_pranowo","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Selamat Pagi , mohon ijin saya mau melaporkan jalan berlubang di depan SMP N 2 BULAKAMABA sudah banyak yg jatuh kena lubang. mohon di tindak lanjuti . terimakasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"pak Ganjar gubernurku yang terhormat , ada kejanggalan dibagian pajak kendaraan roda 4 yg katanya dibulan Maret ini 0% .. ternyata nyampe Samsat semua dirubah sepihak","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Lapor pak sy Suhartono warga Ciduwet Kec ketanggungan Kab brebes jawa tengah.. Ada kerusakan jalan di daerah pejagan jalur selatan tepatnya di desa kemurang arah tol pejagan dan lampu perah Ketanggungan tepatnya di pertiga'an lampumerah ketanggungan depan pukesmas PKU demikian laporan kerusakan yg begitu parah info dari @infoketanggunganbrebes","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Biaya pengurusan mutasi kendaraan Xenia th 2011 dari Jakarta masuk ke Brebes dikekan biyaya Rp 3.300.000 dan pembuatan BPKB baru Rp 900.000 . Hal tersebut sangat memberatkan. Padahal kami mutasi kendaraan supaya sesuai oprasional kendaaan berada dan sekaligus menyumbang pajak daerah. Trimakasih mohon tindak lanjutnya","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Mohon di tindak lanjuti, saya perpanjang STNK motor 5 tahun dan sudah lebih dari 5 bulan Plat Nomor baru belum juga jadi, apakah memang selama itu? Padahal saya sudah cari informasi pembuatan plat nomor baru tidak selama itu, mohon bantuannya terimakasih. Alamat Samsat Bumiayu Damsari, Pagojengan, Kec.Paguyangan, Kab Brebes Jawa Tengah 52276","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
