Message,Status,Department
dinas lingkungan hidup kab purworejo menerapkan perbub purworejo no bertentangan dgn kemen lhk no p tentang rencana kegiatan usaha wajib amdal ukl upl dimana toko modern kami diwajibkan penyusunan dokumen ukl upl dalam proses pembuatan imb dalam permen lhk tsb diatas dalam lampiran tertulis jelas bahwa toko modern swalayan modern minimarket klbi tdk wajib ukl upl hanya izin usaha dgn pemenuhan komitmen di pemkab purworejo peraturan yg sdh jelas tsb masih diterapkan kepada pelaku usaha apalagi kami sdh dan sedang proses ombudsman ttg maladministrasi tsb tetapi masih saja kami dipersulit dgn persyaratan ukl upl tsb dalam proses imb minimarket kami mohon kiranya bpk gubernur selaku kepala pemerintahan propinsi dan pembantu presiden menegur dan membantu kami menerapkan dan menegur bupati dan setda purworejo ketua satgas oss kabupaten untuk menerapkan pp no ttg oss dgn pemenuhan komitmen dan inpres no ttg percepatan usaha bila suasana dan waktu menunggu omnibus law dibiarkan akan merugikan pelaku usaha dan situasi demikian dimanfaatkan pihak tdk bertanggungjawab dlm proses perizinan krn kami sedang mengalami terimakasih ,Selesai,kabupaten purworejo
saya bernama agus supriyadi yang beralamat di dukuh pereng rt rw kel desa winduaji kec paguyangan kabupaten brebes assalamu alaikum saya ingin komplen menanyakan tentang bantuan bantuan pemerintah dari dulu sampai sekarang tidak pernah dapat bantuan bantuan pemerintah karena ada permainan di kader bagian penyaluran dari kelurahan itu pilih pilih kasih tolong untuk pemerintah pusat brebes tolong di benahi kinerja kader yang mencari data warga,Selesai,kabupaten brebes
saya yang bernama ibu khoridah yang beralamat di dukuh pereng rt rw kel desa winduaji kecamatan paguyangan kabupaten brebes assalamu alaikum saya ingin melaporkan atas ke tidak beresan dan ketidak keadilan membagian bansos di tempat tinggal saya sebagian warga setempat saya masih banyak yang tidak dapat bansos di karena kan dari tim pencari data kk bansos yg di suruh dari kelurahan pilih kasih tolong lah untuk di sidak dari winduaji ini karena banyak yang kena imbas dampaknya covid saya dari dulu malah tidak pernah merasakan bansos dari pemerintah tetapi dengan keadaan perekonomian menurun suami saya karena kena dampak covid saya juga perlu bansos untuk menyambung hidup tolong untuk pihak dari pusat tolong untuk di sidak kinerja para pencari data kk yang selalu memilih milih pendataan kk mudah mudahan komplen ini bisa bermanfaat untuk masyarakat yang lainnya makasih ,Selesai,kabupaten brebes
salam hormat apakah pp no ttg oss dgn pemenuhan komitmen inpres no ttg percepatan berusaha serta permen lhk p ttg rencana kegiatan wajib amdal beserta lampirannya serta permendag khususnya yg mengatur klbi minimarket tdk bisa diterapkan di kabupaten purworejo dan gugur dengan perbub no ttg rencana kegiatan usaha wajib amdal ukl upl karena sampai hari ini minimarket kami tdk bs melanjutkan imb krn terkendala dokumen ukl upl yg diwajibkan dlm perbub purworejo tsb yg berbiaya mahal jt dokumen dan kami sdh ke ombudsman saja dan telah mendapat register pengaduan dari ombudsman kadin dpmptsp bpk fitri masih berstatement negatif thd perizinan minimarket kami malah berkata akan ada penutupan mohon kiranya bpk gubernur menegur kadin dpmptsp purworejo bpk fitri yg juga ketua satgas oss kab purworejo untuk tdk membuat pernyataan di media kominfo seputar purworejo demikian dan terimakasih ,Selesai,kabupaten purworejo
saya mau bertanya masalah bantuan sembako yg dari pemprov ko belum turun juga pak udah bulan apakah emang dri pemprov nya belum turun atau dri pemprov sudah didistribusikan tpi mandeg dijalan trimakasih pak,Selesai,kabupaten brebes
assalamualaikum saya mau melaporkan bahwa yg saya uplod nama sartimah beliau beralamat rt rw desa lemahabang kec tanjung kab brebes beliau tidak mendapatkan bantuan apapun dari pemerintah ,Selesai,kabupaten brebes
tolong dibantu gimana kelanjutan saya ttg pembuatan ktp dan kk di kecamatan bumiayu kabupaten brebes prosesnya sampe minggu kalo pengin cepat harus menyiapkan dan ribu,Selesai,kabupaten brebes
saya mau melaporkan perkara laka tunggal gak ada korban jiwa yang di alami saya sendiri tkp depan k u d bangsri bulakamba kecamatan brebes mobil truk bh sj canter hd ps ditahan dipolres brebes berdasarkan laporan pihak yang punya barang angkutan nya mebel barang angkutan nya sudah di kembalikan kepihak pemilik barang permasalahan yang punya barang menuntut saya barang yang sudah rusak dengan tidak sewajar nya saya sudah ada etikat untuk membantu perbaikan barang senilai juta tapi pihak yang punya barang menolak pihak yang punya barang melemparkan perkara nya ke polres brebes yang mengurus nya saya dapat lnfo dari penyidik polres brebes yang menangani pk ade pihak yang punyak mebel permintaan dari pihak pemilik anggaran juta sedangkan saya hanya orang awam pk saya gak ada uang sebanyak itu pak itu pun saya udah jual yang ada dirumah ada nya cuman juta mobil juga punya juragan saya sudah gak bisa setor malah pihak yang punya barang menuntut seperti itu padahal saya dengan pihak yang punya barang gak ada perjanjian apa apa masalah kerusakan barang permasalahan nya udah hampir bulan blum ada penyelesaian keluarga kecil saya sudah menunggu saya di jambi kecamatan singkut padahal saya dapat info dari ahli atau pekerja perbaikan barang itu anggarn juta kalau perkara ini gak ada penyelesaian pihak pemilik mau mempidanakan saya pak saya gak tau harus gmna pak mohon petunjuk nya pak ,Selesai,kepolisian daerah jawa tengah
listrik pasca bayar bulan september di segel petugas padahal baru telat seminggu,Selesai,dinas energi dan sumber daya mineral
yth pak gubernur mohon di periksa petugas pln di daerah kecamatan tanjung untuk rumah yang masih menggunakan listrik pasca bayar belum lewat bulan mengintimidasi penghuni rumah akan di segel segera petugas btl bernama heru kec tanjung brebes,Selesai,dinas energi dan sumber daya mineral
mohon dipercepat proses pembuatan kk dan ktp di wilayah kecamatan bumiayu kabupaten brebes jangan minggu baru selesai,Selesai,kabupaten brebes
pak saya mau lapor nama saya agus riyanto desa ciranggon kel cilibur saya memberitahu kema di rt saya ga dapat bantun covid dan saya juga belum pernah dapat bantuan apapun apa lg istri saya lagi hamil bulan knpa tidak dpt pkh ibu hamil pak,Selesai,kabupaten brebes
assalamualaikum wr wb maaf sebelumnya bapak saya ingin mengajukan keluh kesah saya dan bahkan bukan hanya saya tetapi masyarakat yg ada di desa karangbale kec larangan kab brebes begini kami merasa iri tentang dana bantuan corona yang tidak merata sedangkan dampak corona bukan hanya sebagian kaum saja tetapi semua dan bantuan tersebut malah saya rasa kurang tepat sasaran pak sekian dari saya pak mohon maaf apabila ada salah kata wassalamu alaikum wr wb,Selesai,kabupaten brebes
dengan hormat yth gubenur jawa tengah bupati brebes kecamatan tanjung pemdes tanjung saya warga tanjung di desa tanjung kecamatan tanjung kabupaten brebes jawa tengah melaporkan bahwa sampah memenuhi selokan khususnya pasar tanjung dan sekitar desa tanjung sehingga aliran air tersumbat banyak nyamuk bau tak sedap dan kami sangat dirugikan karena air yang tidak dapat mengalir melalui selokan justru masuk ke halaman rumah kami dan yang lebih parah masuk ke dalam rumah kami melalui saluran pembuangan di kamar mandi hal ini sangat membuat kami tidak nyaman mohon agar dibuatkan tutup di atas selokan supaya sampah tidak lagi masuk ke dalam selokan dan mohon juga pengadaan perbaikan membikin jalur selokan di desa kami padahal saya yakin banyak saja petugas yang mampu untuk memikirkan solusinya ini apabila tidak ditindaklanjuti maka kami akan kembali mengadukan ke ombudsmen mohon kiranya petugas yang terkait meyelesaikan tugas dengan penuh tanggung jawab dan segera di tindak lanjutin terimakasih ,Selesai,kabupaten brebes
tidak di bikin penutup selokan atau di bersihkan maka saya tidak akan bosan mengadu melapor ke pemerintah karena di kuatirkan banyak nyamuk apalagi sudah mulai musim hujan dan bau tak sedap mohon tolonglah di tindak lanjutin salam warga desa tanjung kecamatan tanjung kabupaten brebes jawa tengah terima kasih,Selesai,kabupaten brebes
ini tindakan kriminal sy di tabrak oleh bos sjt sumber jaya transpor bernama kuat anti alias kacung tetapi sy bekerja di istrinya bernama karyani sutejo toko mustika tani beberapa hari yg lalu pelaku minta damai kpd sy dan sdh sepakat tetapi pihak pelaku tidak merealisasikan smp hari ini malah pihak pelaku menggunakan pengacara intinya sy di permainkan oleh pelaku laporan ini sdh sampai di polres brebes pihak pelaku mempermainkan kami org kecil pak sy tinggal ciledug cirebon jawa barat,Selesai,kepolisian daerah jawa tengah
 progres laporan saya maksudnya apa ea apakah di tindak lanjutin apa tidak karena masalah ini kemarin saya di panggil sama pamong desa karena masalah pelaporan pengaduan ke gubenur pak ganjar maaf buat negaraku tlah berprasangka buruk kepadamu jayalah negaraku matur suwun ,Selesai,kabupaten brebes
mohon di bantu terkait data penerima bantuan covid khususnya desa karangbale kec larangan kab brebes berapa jumlah penerimanya namanya siapa saja besar bantuan yg di terima berapa terimalasih,Selesai,kabupaten brebes
assalamualaikum pak ganjar alhamdulilah setelah laporan sebelumnya sekarang kami memegang kks masing tapi mohon cek pantau dan tolong di sidak rumah ketua pkh disini karna sampai sekarang masih ada bberapa kks bpnt yg di pegang ketua bahkan hampir setahun di pegang ketua pkh sampai sekarang di minta pun gak di kasih padahal di cek di dtks online datanya ada sebagai penerima bpnt bsp tolong ditanyakan juga benarkah selama ini kks milik kpm di pegang ketua karna di suruh pendamping desa kalenpandan kec larangan kab brebes kel pamulihan,Selesai,kabupaten brebes
selamat pagi pak ganjar semoga semua pemerintah prov jawa tengah di berikan sehat selalu di masa pandemi ini saya mau menanyakan tentang hal di bawah ini sebelum pembagian blt dari pemerintah turun saya sebagai warga desa klampis jatibarang brebes di mintai poto copy ktp kk sama rt setempat itu bukan ktp dan kk saya hampir semua warga di pinta dan di kumpulkan sama rt alih mau di daftarkan sebagai penerima blt karena memang saya pekerja yg terdampak di masa pandemi covid tapi dari awal pembagian blt sampai sekarang saya cuma dapat bantuan x kupon sembako di tgl itu yg saya terima kabarnya saya itu dapat bantuan pengganti memang seperti itu ya pak prosedurnya saya heran apa data saya yg di minta rt setempat tidak di teruskan ke pemerintah kecamatan kabupaten maupun provinsi lalu untuk apa data kk ktp saya di minta rt setempat kalau saya tidak mendapatkan bantuan apapun dari pemerintah terima kasih,Selesai,kabupaten brebes
dengan hormat bapak ibu ditempat saya tedi riyanto warga dk pagenjahan rt rw kalierang bumiayu brebes jateng memohon dengan hormat agar bisa mendapatkan kartu perlindungan sosial atau kks karena dengan kondisi saya yg menghidupi istri dan anak yg sekolah dan batita selama ini tidak mendapatkan fasilitas apapun dari kemensosri ada sebagian warga mampu pun mendapatkan fasilitas tsb kesehatan gratis pkh bnpt sedangkan saya bpjs mandiri pun skarang sdh ga bisa setor saya mantan karyawan yg sdh tahun di phk rumah saya lantai dg luas m tpi entah bagaimana pihak kec bumiayu saat dikonfir sama laporgun jateng mengatakan bhw klrg saya termasuk klrg mampu entah dari sudut mna mereka menilai apa dri bntuk rumah jika ia knapa yg rmhnya lbh besar dan layak banyak yg terdaftar di dtks kemensos sekali lagi mohon dengan sangat agar no kk saya dimasukan untuk mendapatkan program dari kemensos silahkan croscek keadaan kondisi saya dan keluarga ,Selesai,kabupaten brebes
saya mengklarifikasi aduan saya k bapak gubernur tentang kelurahan kalilangkap itu cuma salah paham semoga kelurahan kalilangkap bisa lebih maju lagi ,Selesai,kabupaten brebes
sesuai data dkst online saya dapat bantuan dan nik ktp saya tercantum dan tidak dan sudah menanyakan a ke kelurahan tp kluarga saya tidak dpt bantuan apapn dan mungkin d kampung saya masih bnyak yg sperti itu trimakasih pak,Selesai,kabupaten brebes
tolong pak ganjar pranowo gubernurku tercinta di kelurahan saya kok masih ada kkn dana bantuan corona dan dana danalainya tolong tindak lnjuti supaya yg dapat jangan cuma kerabat atau saudara dari kades dan para perangkat desa saja ada kejanggalan dalam pembagian dana blt dan dana desa kades g bisa baca yg berwenang masa bawahanya atas nama bau daman trimakasih mohon transparansinya segera,Selesai,kabupaten brebes
assalamualaikum pak saya irfan pemuda desa pamulihan larangan brebes mau melaporkan tindakan pungli didesa kami oknum perangkat desa kami setiap penyaluran bantuan dana sosial covid selalu ada potongan ribu perkpm dengan dalih biaya administrasi bukti bukti sudah ada bagaimana geh tanggapannya,Selesai,kabupaten brebes
ssalamualaikum pak saya irfan pemuda desa pamulihan larangan brebes mau melaporkan tindakan pungli didesa kami oknum perangkat desa kami setiap penyaluran bantuan dana sosial covid selalu ada potongan ribu perkpm sedangkan kpm di desa kami sekitaran an lebih dengan dalih biaya administrasi bukti bukti sudah ada bagaimana geh tanggapannya,Selesai,kabupaten brebes
ssalamualaikum pak saya irfan pemuda desa pamulihan larangan brebes mau melaporkan tindakan pungli didesa kami oknum perangkat desa kami setiap penyaluran bantuan dana sosial covid selalu ada potongan ribu perkpm dengan dalih biaya administrasi bukti bukti sudah ada bagaimana geh tanggapannya,Selesai,kabupaten brebes
ssalamualaikum pak saya irfan pemuda desa pamulihan larangan brebes mau melaporkan tindakan pungli didesa kami oknum perangkat desa kami setiap penyaluran bantuan dana sosial covid selalu ada potongan ribu perkpm dengan dalih biaya administrasi bukti bukti sudah ada bagaimana geh tanggapannya,Selesai,kabupaten brebes
asssalamualaikum pak saya irfan pemuda desa pamulihan larangan brebes mau melaporkan tindakan pemungutan ribu petugas program sertifikat tanah pemerintah kami setiap proses pembuatan prona selalu ada penarikan uang rb dengan dalih biaya administrasi katanya gratis tapi dilapangan masih banyak oknum pak bukti bukti sudah ada mohon ditindaklanjuti bagaimana geh tanggapannya,Selesai,kabupaten brebes
ditengah pandemic gini masih saja ada oknum polisi yang memanfaatkan jalan desa pinggir jalan raya untuk memberi tilang pelanggaran y hanya naik mtor tidak memakai helm sdangkan bkn y skrang yg hrus d taati memakai masker ya mski naik mtor wajib pke helm tp itu kn jalan desa sdangkan polisi sdang brtugas mengamankan jalan dipinggir jalan bnyak orang yg jualan tidak memakai masker tidak d tindak malah brhenti mengamankan jalan trs brhentiin pengendara yg tidak memakai helm d ksih surat tilang trs klo sidang nnti malah bnyk kerumunan tidak mematuhi protokol kesehatan gmna itu apalagi sidang tilang d kota saya ini srti bukan sidang melainkan membayar tiket pengambilan surat milik pengendara menukar surat tilang dg uang dan surat sim stnk d kmbalikan sidang macam apa itu tidak dibacakan pasal y diprotes malah bilang tidak boleh ad yg protes ,Selesai,kepolisian daerah jawa tengah
assalamu alaikum yth bapak gubernur ijin menyampaikan a n intan cahyani bulan lalu menyampaikan pengajuan perubahan data pekerjaan di ktp tanggal september sudah dapat nomor antrian dan cetak ktp dan tadi pagi saya cek sudah muncul nama saya dan bapak saya di web dindukcapil brebeskab go id dan tadi pagi saya langsung ke kecamatan hanya ada penyampaian untuk buka link http dindukcapil brebeskab go id pintu controller cek antrian ktpel sebelumnya sudah saya srceenshoot dan saya tunjukkan tapi saya dan bapak saya disuruh kembali lagi minggu kedepan karena blanko masih kosong mohon ijin penjelasan barang kali ada hal yang kurang saya pahami dari sistim ini karena keterangan a n saya dan bapak saya menunjukkan status sudah tercetak ,Selesai,kabupaten brebes
