"assalamualaikum wr wb pak ganjar, perihal wilayah brebes yang luas ini, aku mohon berilah akses transportasi massal semacam brt supaya dari brebes barat ke timur bisa dijangkau dgn mudah dan murah, sebaliknya dari bumiayu ke brebes kota bisa dijangkau dgn aman dan murah, mungkin hnya ini yang akan mempermudah masyarakat brebes untuk berpergian dengan aman dan murah.. apalagi sekrang banyaknya pekerjaan pt , pastinya butuh transportasi yang murah dan aman.. terimakasih","dinas perhubungan","","","",""
"assalamualaikum wr.wb. mohon izin pak gubernur, semoga selalu sehat dan dalam lindungan allah swt. saya ingin mencurahkan beban masalah saya selama pandemi ini. saya bersekolah smk swasta di kab brebes, dimana uang spp bulanan saya masih nunggak sedangkan akhir ini spp bulanan naik dua kali lipat yang membuat orangtua saya meradang, karena dimana bapak saya usahanya sedang tidak lancar karena tidak adanya modal dan sering sakit dan ibu saya kerja serabutan menjual jajanan ringan. sekiranya bapak bisa membantu saya dan keluarga saya dan mengasih solusi agar saya bisa tetap melanjutkan sekolah tanpa memikirkan beban biaya yang berat dan mencapai cita-cita saya aamiinn serta agar keluarga saya bisa menjadi keluarga harapan bagi orangtua saya diusia tuanya, terima kasih pak. wassalamu'alaikum wr.wb","dinas pendidikan dan kebudayaan","","","",""
"ijin bertanya pak terkait banpres umkm.cara mendaftar bantuan tersebut bagaimana ya pak? apakah di kab. brebes bisa via online seperti dibeberapa wilayah jateng yg membuka pendaftaran via online? minimnya sosialisasi terkait hal tersebut dari pemerintah setempat menjadi kendala informasi terkait hal tersebut.terima kasih","dinas koperasi dan umkm","","","",""
"saya mnerima sms dari bri tgl 18/8 2020 isinya telah mnerima banpres pum 2400000., saya sdh validasi ke bank terdekat, dan saya di sarankan menelfon bank awal pembuka rekening,dan oleh bank bri awal pembuka rekening hanya diminta nomor hp, nomor rekening dan nama asli.saya konsultasi lagi ke bank bri dan di sarnkan menunggu proses selama 7 hari kerja. hingga sekarang tgl 7/9 2020. dana banpres pum blm bisa di cairkan. mohon bantuan agar bri tidak mempersulit dana hibah bapak presiden","dinas koperasi dan umkm","","","",""
"pak waduk malahayu di kab. brebes mohon di keruk,, sedimentasinya sudah parah. klo musim hujan cepat penuh sedangkan kl kenrau cepat habis. waduk ini mengairi 5 kecamatan pak","dinas pekerjaan umum sumber daya air dan penataan ruang","","","",""
"@laporgub.jtg wilayah songgom brebes pupuk susah. sekalipun ada dikirimnya tdk sesuai kebutuhan. kasihan petani, sudah masa pemupukan tp tidak ada barangnya. apalagi sekarang sistem brilink. petani tdk bisa beli, pengecer pun kewalahan apalagi yg gaptek. kalau pengecer salah sedikit langsung tegur dikasi sp. katanya bisa dicabut status pengecer resminya karna yg mau banyak. yg mau jd pengecer resmi banyak memang, tp kalo barangnya gak ada apa yg mau dijual?? untungnya pun sngat sedikit, kalau harga ditambah lgsg dilaporkan. serba ribet","dinas pertanian dan perkebunan","","","",""
"harga padi murah pa.. tapi pupuknya mahal malah ga ada yg jual giliran ada harganya melipat dari biasanya.. saya dri desa pende kersana brebes tolong di bantu dalam pengadaan pupuk padi. terimakasih","dinas pertanian dan perkebunan","","","",""
"apakah pemasangan listrik pln di brebes ada kendala ya? saya telp pln pusat katanya g ada kendala, saya sdh 3 bulan menunggu tapi katanya ada trouble d jawa tengah khususnya brebes... mohon bantuannya, karena sayang pengeluaran semakin membengkak harus cicil kpr dan membayar kontrakan sedangan saya perantauan... matur nuwun","dinas energi dan sumber daya mineral","","","",""
"mohon info jika saya ingin mengajak kemitraan petani untuk tanam jahe,apakah ada bantuan untuk bibit nya lokasi di kecamatan bumiayu dan sekitarnya.untuk hasil panen insya allah ada pabrik yang siap nampung","dinas pertanian dan perkebunan","","","",""
"assalamu'alaikum... pak ganjar nuwun sewu, saya berharap pemutihan denda pajak bermotor tahun ini ada lagi, cz ditengah ekonomi yg sedang susah ini saya brniat membayar pajak kendaraan bermotor saya yang sudah off pajak berapa tahun.. mohon pak ganjar menindak lanjuti permohonan saya.. matursuwun..","badan pengelola pendapatan daerah","","","",""
"selamat sore, saya sugiharto warga brebes mau mengadukan dan minta solusinya. bulan september ini anak saya akan melepas pen akibat patah kaki (kecelakaan tunggal). tapi pihak rumah sakit islam kota tegal menolak dengan alasan saya tidak mempunyai surat keterangan lapor polisi, yang saya punya adalah surat keterangan kecelakaan lalu lintas karena anak saya kecelakaan tunggal. mohon bantuannya pak karena rujukan bpjs saya ke rumah sakit islam kota tegal. terimakasih","bpjs kesehatan","","","",""
"saya mau melaporkan perkara laka tunggal gak ada korban jiwa yang di alami saya sendiri,tkp depan k. u.d bangsri bulakamba kecamatan brebes. mobil truk bh 8910 sj canter hd 125 ps ,ditahan dipolres brebes.berdasarkan laporan pihak yang punya barang ,angkutan nya mebel,barang angkutan nya sudah di kembalikan kepihak pemilik barang, permasalahan yang punya barang menuntut saya barang yang sudah rusak, dengan tidak sewajar nya,saya sudah ada etikat untuk membantu perbaikan barang senilai 15 juta,tapi pihak yang punya barang menolak,,pihak yang punya barang melemparkan perkara nya ke polres brebes yang mengurus nya,saya dapat lnfo dari penyidik polres brebes yang menangani pk ade pihak yang punyak mebel ,permintaan dari pihak pemilik anggaran 35,juta,,,, sedangkan saya hanya orang awam pk,saya gak ada uang sebanyak itu pak,, itu pun saya udah jual yang ada dirumah ada nya cuman 15,juta ,,,mobil juga punya juragan ,saya sudah gak bisa setor ,malah pihak yang punya barang menuntut seperti itu, padahal saya dengan pihak yang punya barang gak ada perjanjian apa apa,masalah kerusakan barang,, permasalahan nya udah hampir 1 bulan blum ada penyelesaian,, keluarga kecil saya sudah menunggu saya di jambi kecamatan singkut. padahal saya dapat info dari ahli atau pekerja perbaikan barang itu anggarn 15,juta,,,kalau perkara ini gak ada penyelesaian pihak pemilik mau mempidanakan saya pak,,, saya gak tau harus gmna pak, mohon petunjuk nya pak.","kepolisian daerah jawa tengah","","","",""
"listrik pasca bayar bulan september di segel petugas padahal baru telat seminggu","dinas energi dan sumber daya mineral","","","",""
"yth pak gubernur mohon di periksa petugas pln di daerah kecamatan tanjung untuk rumah yang masih menggunakan listrik pasca bayar, belum lewat bulan mengintimidasi penghuni rumah akan di segel segera, petugas btl bernama heru, kec tanjung, brebes","dinas energi dan sumber daya mineral","","","",""
"ini tindakan kriminal, sy di tabrak oleh bos sjt(sumber jaya transpor)bernama kuat anti alias kacung . tetapi sy bekerja di istrinya bernama karyani sutejo toko mustika tani. beberapa hari yg lalu pelaku minta damai kpd sy, dan sdh sepakat tetapi pihak pelaku tidak merealisasikan smp hari ini, malah pihak pelaku menggunakan pengacara. intinya sy di permainkan oleh pelaku. laporan ini sdh sampai di polres brebes. pihak pelaku mempermainkan kami org kecil pak. sy tinggal ciledug cirebon jawa barat","kepolisian daerah jawa tengah","","","",""
"ditengah pandemic gini masih saja ada oknum polisi yang memanfaatkan jalan desa pinggir jalan raya untuk memberi tilang. pelanggaran'y hanya naik mtor tidak memakai helm, sdangkan bkn'y skrang yg hrus d'taati memakai masker ? ya mski naik mtor wajib pke helm tp itu kn jalan desa, sdangkan polisi sdang brtugas mengamankan jalan dipinggir jalan bnyak orang yg jualan tidak memakai masker tidak d'tindak. malah brhenti mengamankan jalan trs brhentiin pengendara yg tidak memakai helm d'ksih surat tilang. trs klo sidang nnti malah bnyk kerumunan tidak mematuhi protokol kesehatan gmna itu ?. apalagi sidang tilang d'kota saya ini srti bukan sidang melainkan membayar tiket pengambilan surat"" milik pengendara. menukar surat tilang dg uang dan surat (sim/stnk) d'kmbalikan. sidang macam apa itu tidak dibacakan pasal'y ? diprotes malah bilang tidak boleh ad yg protes.","kepolisian daerah jawa tengah","","","",""
"pada tanggal 3 september 2020 istri saya akan persalinan karena puskesmas kutamendala keterbatasan penujunga proses persalinan caesar,maka dirujuk ke rumah sakit, akan tetapi rumah sakit (rs.aminah bumi ayu,rs.alam medika,rs.aisyah)menolak dengan alasan kamar penuh dan dokter sedang tidak ada.maka terpaksa di rujuk ke rs non bpjs(harapan sehat),saya sebagai anggota dari bpjs kesehatan kelas 1 merasa dirugikan, setiap bulan dipaksa harus membayar sementara tidak seimbang dengan pelayanan yang diterima, mohon kepada pemprov jateng segera menindak lanjuti perkara yang demikian terlebih menyangkut persalinan,...terima kasih...!","bpjs kesehatan","","","",""
"selamat sore bapak/ ibu...maaf numpang tanya apakah hasil lab memang tidak diberikan ?? melainkan surat keterangan dari pihak rumah sakit, bahwasanya pasien tersebut positif coronavirus..mohon kejelasannya ... dan kami pun sangat patuh taat dengan protokal kesehatan yang kami jalankan... hal ini juga sama dengan swab kedua ... tidak ada surat keterangan dari lab...hanya surat keterangan dari pihak rumah sakit... “inikan hasil swab, yang tentunya pasien dan keluarga pasien harus terima, adalah hasil dari laboratorium atau keterangan langsung dari balitbangkes, bukannya surat keterangan yang dikeluarkan dari rumah sakit","dinas kesehatan","","","",""
"assalaamu'alaikum. sy hery, seorang peneliti kimia dari brebes. mau tanya. apakah pemprov jateng tertarik mengembangkan obat berbasis herbal dalam melawan covid-19? sy telah berkomunikasi dg beberapa peneliti lipi & ada bberapa bahan yg aktif yg dlm melawan covid dlm uji in vitro","dinas kesehatan","","","",""
"pak tolong saya. semenjak covid saya susah cari kerjaan. tadinya saya kerja proyek dan kerja serabutan di jakarta. sekarang saya nganggur di kampung. trima kasih.","dinas tenaga kerja dan transmigrasi","","","",""
"kalikeruh bumiayu dekat pasar","dinas lingkungan hidup dan kehutanan","","","",""
"assalamualaikum,pak saya pelajar dari brebes, saya sekolah di smk kerabat kita bumiayu kabupaten brebes.disini sya mau komplen pak/bu. di smk yang lain mah pada berangkat sekolah pak,tpi ttep mematuhi protokol kesehatan.tpi di smk aku mah ngga pernah tuh masuk sekolah pak/bu padahal mah di brebes mah aman pak yang terkena corona juga sedikit yang lain juga berangkat sekolah pak kenapa smk nya aku ngga berangkat","dinas pendidikan dan kebudayaan","","","",""
"izin melaporkan kenapa pembuatan plat nomer kendaraan saya belum jadi juga sampai saat ini padahal saya sudah membayar pajak sejak bulan juli dan di bulan juli ini pajak kendaraan saya habis dan harus di ganti sama yang baru tapi kenapa sampai bulan november ini plat nomer kendaraan belum juga jadi","kepolisian daerah jawa tengah","","","",""
"saya bidan di rm derra asyifa.hari ini saya di sweb dan hasilnya positif..pa saya bingung anak saya 3 ada yg 8 bln..msh menyusu.di rumah ada ibu yg memiliki riwayat pnyakit kronis..suami jg sudah terpapar to ga mau di sweb.krna tdk punya biaya..tolong sweb gratis buat semua klrga saya pa..","dinas kesehatan","","","",""
"assalamualaikum? selamat malam pak ganjar, saya mau tanya dan menginfokan, apa benar di jawa tengah khususnya brebes, jika ada yg kena covid-19 tidak di tracking siapa2 yg sudah kontak erat ? soalnya seseorang yg saya kenal kena covid-19 tapi kok ga ada tracking ya? pantesan jawa tengah sekarang banyak yg positif covid-19. terimakasih pak ganjar mohon ditindaklanjuti.","dinas kesehatan","","","",""
"selamat malam. pa. ganjar mohon maaf mau tanya untuk bntuan umkm apkah bisa di ahli wariskan soalnya ibu saya dapat sedangkang ibu saya sudah meninggal sekitar 7 hari mohon bantuannya suwun","dinas koperasi dan umkm","","","",""
"pak.. lapor.. sya relawan ganjar. seknas jg.. mau lapor untuk dana bsu buat bantuan guru apa ada potongannya pak.. dr pemerintah ditulis dapat 1.800.000 ko masuk rek. cuma 1.692.000 sekitar sgtu pa.. sisanya dimana yh pak.. mohon pnjelasannya.. ini dugaan brang x ada unsur pidana penyalh gunaan dana bansos..permainan oknum jga pak. mohon untuk ditindak lanjuti pak..","dinas pendidikan dan kebudayaan","","","",""
"jalan berlubang di sekitaran jalan bumiayu - purwokerto. mohon dibantu ke dinas terkait mengenai banyak nya jalan berlubang di sekitaran jalan bumiayu menuju purwokerto, sudah hampir 1 bulan ini belum ada tindakan apapun, sudah ada beberapa korban tergelincir akibat jalan berlubang tersebut. mohon untuk dibantu menyampaikan ke dinas terkait. terima kasih.","dinas pekerjaan umum bina marga cipta karya","","","",""
"kagem pak. gubernur ganjar pranowo yg sy hormati. kapan kepastiannya tpg guru (pns) sma/smk/slb tuk triwulan 3 + triwulan 4 th. anggaran 2020.bisa cair.untuk daerah provinsi yg lain sdh cair. karena sy untuk biaya kuliah anak2, sp sekarang belum byr ukt. dampak covid 19 sangat berat bg sy seorang guru yg hanya mengandalkan gaji.","dinas pendidikan dan kebudayaan","","","",""
"assalamu alaikum pak gubernur semoga sehat selalu,kami berharap kepada bapak agar ada perhatian khusus dengan adanya bendungan notog yang rusak akibat kena banjir ribuan hektar sawah akhirnya tidak bisa ditanami padi mohon segera dibangun kembali terima kasih","dinas pekerjaan umum sumber daya air dan penataan ruang","","","",""
"pembayaran tunjangan profesi guru utk guru sma/smk/slb triwulan 3 yang seharusnya dibayarkan bulan oktober 2020 sampe detik ini blum dicairkan padahal provinsi lain sudah sdh dibayarkan provinsi jawa tengah paling terlambat mohon pak gubernur menegur kepala dinas pendidikan agar tidak terulang kembali hal semacam ini setiap pencairan tpg","dinas pendidikan dan kebudayaan","","","",""
"assalamu alaikum pak gubernur semoga sehat selalu,terima kasih kepada bapak gubernur,tim psda proinsi,psda pemli comal,dinas penagiran kabupaten brebes,uptd pengairan brebes yang bertuagas di bumiayu dan tim kecamatan yang sudah hadir pada sore ini utk surfai bendung notog semoga terealisasi","dinas pekerjaan umum sumber daya air dan penataan ruang","","","",""
"semoga berlanjut pembangunan tebing sungai pemali rt 05/01 desa kalilangkap","dinas pekerjaan umum sumber daya air dan penataan ruang","","","",""
"assalamualaikum,selamat siang bapak gubernur jawa tengah...mohon maaf bapak ada beberapa pertayaan,semalem saya berada simpang lima semarang tepatnya didepan tempat perbelanjaan itu ada beberapa mobil parkir trs mobil yang dibawa saya juga ikut parkir disitu sekitar 1jam mobil saya jalan lg menuju ketempat selanjutnya. yang jadi pertanyaan saya itu juru parkirnya ilegal apa yah....diminta karcis parkir tidak punya katanya...sempat debat sama juru parkir soalnya mintanya 20.000...saya mau bayar 20.000 asal ada karcis parkirnya, kata juru parkir itu nanti uangnya distorkan sebagian sama bosnya...trs saya tanya balik bosnya siapa...kalo kaya begini rananya pemalakan ga bener...ahirnya saya kasih 5000 tetep tidak mau,mintanya 20.000 ,saya keberatan.sekali lagi mohon maaf bapak gubernur jawa tengah minta pencerahannya soal juru parkir di simpang lima semarang","dinas perhubungan","","","",""
"pak ganjar, tolong di sidak samsat tanjung brebes. layanan lama , pegawai santai malah ngerokok ngopi, sedangkan antrian pegitu banyak orang. kami mau bayar pajak aja di persulit. klo ga bayar malah bermasalah. tolong tingkatkan pelayanan pajak di samsat tanjung brebes. bila perlu bapak liat sendiri antirian panjang penggambilan plat nomor polisi. masa tempat pelayanan di campur dengan barang rongsokan bekas ban mobil, kaca , spanduk, besi. sangat kumuh dan kotor","badan pengelola pendapatan daerah","","","",""
"ass pak gub. jln prov jurusan bandungsari ke salem khus blok kamancing dari dulu robah terus, tiap thn dibagun urk itu kami mhn dibgn permanen. wasalam angrosul bandungsari rt01/6","dinas pekerjaan umum bina marga cipta karya","","","",""
